Unnamed: 0,Brand,Model,Mileage,Price,Fuel Type,Car Age
576,mercedes-benz,cla 180,"140,000 ","12,950",5,9.0
578,mercedes-benz,cla 200,"157,309 ","12,950",1,9.0
579,mercedes-benz,c 220,"175,200 ","12,900",1,10.0
580,mercedes-benz,b 200,"165,000 ","11,900",1,8.0
581,mercedes-benz,clk 320,"238,622 ","6,500",1,15.0
582,mercedes-benz,a 160,"284,000 ","1,000",1,16.0
583,mercedes-benz,slk 200,"283,943 ","6,450",5,19.0
584,mercedes-benz,b 180,"153,000 ","8,900",1,10.0
585,mercedes-benz,gla 200,"227,000 ","13,900",1,5.0
586,mercedes-benz,a 200,"21,200 ","29,990",1,1.0
587,mercedes-benz,gla 200,"179,000 ","12,990",1,10.0
588,mercedes-benz,r 300,"244,000 ","8,499",1,11.0
589,mercedes-benz,e 200,"73,000 ","20,950",5,12.0
590,mercedes-benz,a 160,"106,292 ","3,500",1,18.0
591,mercedes-benz,e 200,"38,442 ","18,890",1,10.0
592,mercedes-benz,c 220,"242,397 ","9,500",1,10.0
593,mercedes-benz,unknown,"196,000 ","17,990",1,8.0
594,mercedes-benz,b 180,"200,000 ","10,500",1,8.0
595,mercedes-benz,ml 350,"135,500 ","8,900",5,18.0
596,mercedes-benz,glb 200,"85,000 ","39,950",1,2.0
598,mercedes-benz,gla 200,"140,000 ","26,900",1,4.0
599,mercedes-benz,b 180,"229,000 ","2,900",1,14.0
601,mercedes-benz,eqa,"13,870 ","34,950",2,1.0
602,mercedes-benz,c 200,"229,950 ","5,990",5,16.0
603,mercedes-benz,slk 200,"150,000 ","8,500",5,20.0
604,mercedes-benz,c 180,"108,006 ","16,970",5,8.0
605,mercedes-benz,a 220,"193,800 ","13,498",1,9.0
606,mercedes-benz,e 350,"142,210 ","18,990",1,10.0
607,mercedes-benz,cls 350,"183,183 ","15,995",1,13.0
608,mercedes-benz,vito,"149,900 ","9,990",1,10.0
609,mercedes-benz,vito,"413,000 ","6,990",1,17.0
610,mercedes-benz,a 250,"48,812 ","27,990",4,3.0
611,mercedes-benz,b 180,"75,805 ","11,990",5,9.0
612,mercedes-benz,ml 63 amg,"168,000 ","27,950",5,11.0
613,mercedes-benz,a 180,"185,000 ","11,900",1,10.0
614,mercedes-benz,a 160,"74,638 ","15,670",5,8.0
615,mercedes-benz,c 180,"102,701 ","21,950",5,7.0
616,mercedes-benz,e 200,"261,928 ","8,450",5,14.0
618,mercedes-benz,c 180,"72,000 ","21,900",1,5.0
619,mercedes-benz,e 220,"165,937 ","15,950",1,9.0
620,mercedes-benz,cls,"260,000 ","8,900",1,16.0
621,mercedes-benz,citan,"79,711 ","14,580",1,3.0
622,mercedes-benz,cla 200,"125,000 ","18,950",1,5.0
623,mercedes-benz,glk 200,"225,000 ","6,500",1,13.0
624,mercedes-benz,a 180,"149,801 ","17,450",5,8.0
625,mercedes-benz,s 350,"126,068 ","32,900",1,10.0
626,mercedes-benz,glk 220,"190,300 ","9,990",1,15.0
627,mercedes-benz,gla 250,"83,000 ","18,998",5,7.0
628,mercedes-benz,sl 350,"91,000 ","21,900",5,21.0
629,mercedes-benz,sprinter,"208,314 ","23,750",1,10.0
630,mercedes-benz,s 500,"67,962 ","43,995",5,9.0
631,mercedes-benz,e 270,"328,000 ","4,900",1,22.0
632,mercedes-benz,e 220,"211,476 ","15,800",1,8.0
633,mercedes-benz,c 200,"138,000 ","6,999",5,16.0
634,mercedes-benz,cla 220,"67,000 ","30,990",5,5.0
635,mercedes-benz,sl 500,"56,487 ","19,900",5,20.0
636,mercedes-benz,c 220,"148,921 ","16,790",1,8.0
638,mercedes-benz,c 180,"184,439 ","16,900",5,10.0
639,mercedes-benz,c 180,"30,645 ","25,690",5,4.0
640,mercedes-benz,e 220,"133,336 ","18,910",1,8.0
641,mercedes-benz,c 200,"20,000 ","41,800",5,1.0
642,mercedes-benz,e 350,"107,599 ","25,480",1,8.0
643,mercedes-benz,cls 220,"136,898 ","22,990",1,9.0
644,mercedes-benz,c 200,"40,000 ","13,800",1,11.0
645,mercedes-benz,a 160,"175,898 ","2,500",1,15.0
646,mercedes-benz,c 200,"204,000 ","12,500",1,10.0
647,mercedes-benz,e 200,"81,311 ","18,890",1,8.0
648,mercedes-benz,e 200,"83,902 ","18,499",1,9.0
649,mercedes-benz,sl 350,"168,500 ","13,900",5,20.0
650,mercedes-benz,e 500,"236,970 ","14,990",5,14.0
651,mercedes-benz,a 180,"114,000 ","13,450",1,11.0
652,mercedes-benz,vito,"135,733 ","27,000",1,7.0
653,mercedes-benz,a 160,"187,248 ","2,900",1,18.0
654,mercedes-benz,e 250,"192,996 ","17,999",1,8.0
655,mercedes-benz,a 200,"41,000 ","23,900",5,3.0
656,mercedes-benz,gla 180,"143,500 ","15,890",1,8.0
658,mercedes-benz,a 180,"149,870 ","18,700",1,6.0
659,mercedes-benz,c 220,"230,799 ","15,799",1,5.0
660,mercedes-benz,e 220,"63,302 ","18,899",1,8.0
661,mercedes-benz,cla 180,"185,000 ","13,300",5,9.0
662,mercedes-benz,b 180,"70,715 ","14,500",5,9.0
663,mercedes-benz,a 160,"123,500 ","13,750",5,8.0
664,mercedes-benz,v 250,"115,688 ","45,990",1,5.0
665,mercedes-benz,a 180,"198,000 ","3,500",1,15.0
666,mercedes-benz,glb 220,"61,873 ","32,980",1,3.0
667,mercedes-benz,e 240,"105,000 ","9,700",5,18.0
668,mercedes-benz,cla 250,"30,980 ","26,850",4,3.0
669,mercedes-benz,e 350,"181,872 ","23,950",1,6.0
670,mercedes-benz,e 220,"99,000 ","37,490",1,3.0
671,mercedes-benz,e 260,"387,945 ","1,799",5,33.0
672,mercedes-benz,c 220,"169,400 ","19,980",1,4.0
673,mercedes-benz,glc 220,"179,990 ","20,990",1,8.0
674,mercedes-benz,c 350,"131,117 ","13,950",5,11.0
675,mercedes-benz,sl 500,"123,000 ","23,500",5,22.0
676,mercedes-benz,c 220,"201,000 ","6,900",1,18.0
677,mercedes-benz,s 320,"222,086 ","9,990",1,18.0
678,mercedes-benz,cla 180,"112,424 ","21,990",1,4.0
679,mercedes-benz,a 200,"77,686 ","19,480",1,6.0
680,mercedes-benz,s 350,"194,592 ","14,350",5,16.0
681,mercedes-benz,a 250,"57,250 ","22,300",4,4.0
682,mercedes-benz,cla 180,"19,000 ","30,850",5,1.0
683,mercedes-benz,cla 180,"54,390 ","21,990",5,5.0
684,mercedes-benz,cla 180,"51,841 ","17,850",5,10.0
685,mercedes-benz,gle 350,"158,700 ","32,850",1,6.0
686,mercedes-benz,eqa 250,"9,832 ","32,750",2,1.0
687,mercedes-benz,ml 350,"135,000 ","27,740",1,9.0
689,mercedes-benz,glc 220,"109,000 ","28,950",1,6.0
690,mercedes-benz,cla 200,"29,950 ","32,900",5,5.0
691,mercedes-benz,c 220,"271,380 ","2,995",1,20.0
692,mercedes-benz,e 200,"236,846 ","9,995",1,22.0
693,mercedes-benz,gle 500,"300,960 ","19,950",4,8.0
694,mercedes-benz,cla 180,"68,400 ","23,800",5,5.0
695,mercedes-benz,cla 200,"105,772 ","16,500",1,6.0
696,mercedes-benz,c 200,"66,000 ","23,995",1,5.0
698,mercedes-benz,e 300,"215,000 ","9,900",1,11.0
699,mercedes-benz,cla 200,"45,976 ","35,650",5,4.0
700,mercedes-benz,b 180,"95,759 ","11,899",5,10.0
701,mercedes-benz,glc 200,"51,618 ","34,990",1,4.0
702,mercedes-benz,e 350,"158,750 ","21,749",5,6.0
703,mercedes-benz,a 180,"160,000 ","12,490",1,8.0
704,mercedes-benz,cla 180,"62,000 ","16,990",1,6.0
705,mercedes-benz,a 160,"62,000 ","19,499",5,5.0
706,mercedes-benz,eqc 400,"11,674 ","46,480",2,1.0
707,mercedes-benz,cla 180,"171,297 ","16,900",5,7.0
708,mercedes-benz,a 160,"150,000 ","3,990",5,14.0
709,mercedes-benz,b 180,"145,013 ","5,999",5,14.0
710,mercedes-benz,gla 200,"196,494 ","13,999",1,10.0
711,mercedes-benz,cla 200,"172,327 ","15,890",1,8.0
712,mercedes-benz,cla 180,"198,648 ","16,920",5,8.0
713,mercedes-benz,e 300,"69,181 ","34,950",5,6.0
714,mercedes-benz,c 180,"101,044 ","8,990",5,16.0
715,mercedes-benz,b 180,"230,095 ","7,600",5,12.0
716,mercedes-benz,cla 180,"65,000 ","22,995",5,4.0
718,mercedes-benz,c 300,"7,700 ","44,400",5,1.0
719,mercedes-benz,cls 63 amg,"56,000 ","89,850",5,7.0
720,mercedes-benz,glb 220,"78,130 ","32,850",1,3.0
721,mercedes-benz,c 180,"82,000 ","23,500",5,8.0
722,mercedes-benz,sprinter,"143,050 ","17,990",1,10.0
723,mercedes-benz,a 180,"126,000 ","20,990",1,4.0
724,mercedes-benz,slk 200,"171,801 ","2,499",5,27.0
725,mercedes-benz,cla 180,"260,724 ","12,950",5,10.0
726,mercedes-benz,glc 220,"132,973 ","24,890",1,7.0
727,mercedes-benz,s 500,"43,619 ","89,995",5,3.0
728,mercedes-benz,e 200,"192,766 ","14,950",1,10.0
729,mercedes-benz,e 200,"85,000 ","15,999",1,9.0
730,mercedes-benz,e 250,"63,056 ","26,500",5,7.0
731,mercedes-benz,cla 180,"115,929 ","16,495",1,6.0
732,mercedes-benz,e 200,"77,329 ","19,440",5,9.0
733,mercedes-benz,cla 200,"77,500 ","28,990",5,5.0
734,mercedes-benz,b 160,"236,450 ","4,295",5,14.0
735,mercedes-benz,glc 300,"79,079 ","36,488",3,3.0
736,mercedes-benz,b 180,"197,000 ","7,400",1,10.0
738,mercedes-benz,cla 180,"102,871 ","15,990",5,9.0
739,mercedes-benz,s 300,"161,862 ","31,990",3,8.0
740,mercedes-benz,c 200,"81,000 ","20,399",5,9.0
741,mercedes-benz,amg gt,"97,962 ","75,000",5,5.0
742,mercedes-benz,v 250,"132,405 ","37,445",1,8.0
743,mercedes-benz,a 200,"104,000 ","20,970",1,5.0
744,mercedes-benz,vito,"242,647 ","8,599",1,17.0
745,mercedes-benz,slk 200,"181,710 ","9,999",5,13.0
746,mercedes-benz,gla 250,"123,313 ","17,499",5,10.0
747,mercedes-benz,cla 220,"74,200 ","23,989",1,6.0
748,mercedes-benz,a 180,"114,000 ","14,490",1,7.0
749,mercedes-benz,c 180,"184,478 ","12,945",5,10.0
750,mercedes-benz,eqb 300,"18,497 ","32,640",2,1.0
751,mercedes-benz,glk 200,"115,272 ","19,990",1,10.0
752,mercedes-benz,gla 200,"77,507 ","23,900",1,5.0
753,mercedes-benz,slk 200,"96,000 ","14,950",5,14.0
754,mercedes-benz,s 350,"182,500 ","37,995",1,8.0
755,mercedes-benz,a 180,"174,999 ","22,500",1,5.0
756,mercedes-benz,a 160,"144,000 ","2,590",5,24.0
758,mercedes-benz,sprinter,"480,000 ","8,900",1,10.0
759,mercedes-benz,c 220,"30,000 ","39,990",1,1.0
760,mercedes-benz,glb 180,"50,792 ","36,900",5,1.0
761,mercedes-benz,glb 180,"79,978 ","27,990",5,3.0
762,mercedes-benz,cla 180,"58,545 ","17,099",5,7.0
763,mercedes-benz,cla 200,"58,656 ","26,999",1,5.0
764,mercedes-benz,cls 220,"113,664 ","26,690",1,7.0
765,mercedes-benz,a 180,"167,000 ","10,999",1,10.0
766,mercedes-benz,e 300,"46,656 ","33,880",5,7.0
767,mercedes-benz,clk 200,"208,213 ","7,950",5,17.0
768,mercedes-benz,glk 250,"223,000 ","13,390",1,11.0
769,mercedes-benz,cla 180,"89,000 ","15,490",5,6.0
770,mercedes-benz,e 250,"252,807 ","13,950",1,10.0
771,mercedes-benz,c 200,"376,256 ","9,999",1,12.0
772,mercedes-benz,gls 350,"316,249 ","32,990",1,7.0
773,mercedes-benz,c 220,"105,000 ","26,900",1,7.0
774,mercedes-benz,a 170,"160,000 ","3,000",5,18.0
775,mercedes-benz,glb 200,"29,715 ","33,780",5,3.0
776,mercedes-benz,e 200,"79,990 ","23,900",5,10.0
778,mercedes-benz,gla 200,"77,755 ","23,450",1,5.0
779,mercedes-benz,c 180,"119,437 ","14,500",1,9.0
780,mercedes-benz,a 45 amg,"99,000 ","26,840",5,8.0
781,mercedes-benz,c 180,"102,441 ","12,499",5,13.0
782,mercedes-benz,gl 350,"248,600 ","18,990",1,13.0
783,mercedes-benz,a 180,"60,000 ","21,000",1,4.0
784,mercedes-benz,cla 250,"84,500 ","20,956",5,9.0
785,mercedes-benz,b 200,"33,904 ","16,900",1,12.0
786,mercedes-benz,cla 220,"92,322 ","21,990",5,6.0
787,mercedes-benz,a 180,"117,800 ","20,890",1,4.0
788,mercedes-benz,c 220,"221,500 ","6,000",1,15.0
789,mercedes-benz,e 200,"98,357 ","29,490",1,6.0
790,mercedes-benz,gla 200,"141,300 ","15,900",1,7.0
791,mercedes-benz,cla 250,"92,090 ","25,950",5,6.0
792,mercedes-benz,c 180,"136,741 ","14,500",5,10.0
793,mercedes-benz,cla 200,"42,756 ","26,870",5,4.0
794,mercedes-benz,gla 180,"319,000 ","12,900",1,7.0
795,mercedes-benz,cla 200,"124,964 ","19,890",1,5.0
796,mercedes-benz,c 200,"27,304 ","27,434",1,4.0
799,mercedes-benz,b 180,"42,932 ","17,480",5,7.0
800,mercedes-benz,e 220,"59,000 ","30,900",1,4.0
801,mercedes-benz,glc 220,"178,000 ","22,990",1,7.0
802,mercedes-benz,gl 500,"214,000 ","19,950",7,13.0
803,mercedes-benz,unknown,"130,100 ","19,830",1,6.0
804,mercedes-benz,e 400,"149,999 ","18,999",5,10.0
805,mercedes-benz,glc 200,"66,653 ","34,950",5,4.0
806,mercedes-benz,cla 45 amg,"50,000 ","30,880",5,10.0
807,mercedes-benz,e 220,"92,354 ","22,899",1,4.0
808,mercedes-benz,e 63 amg,"55,900 ","64,990",5,6.0
809,mercedes-benz,c 300,"122,110 ","27,900",5,5.0
810,mercedes-benz,a 180,"19,064 ","34,990",5,1.0
811,mercedes-benz,cla 250,"71,953 ","31,440",5,4.0
812,mercedes-benz,e 300,"38,126 ","38,990",4,2.0
813,mercedes-benz,citan,"6,376 ","28,500",1,2.0
814,mercedes-benz,c 220,"99,000 ","17,500",1,7.0
815,mercedes-benz,cla 220,"123,000 ","24,770",1,3.0
816,mercedes-benz,glk 320,"141,500 ","15,990",1,15.0
818,mercedes-benz,gla 180,"16,878 ","33,450",5,2.0
819,mercedes-benz,e 220,"290,000 ","17,200",1,7.0
820,mercedes-benz,slk 200,"134,327 ","6,749",5,23.0
821,mercedes-benz,c 200,"52,310 ","29,750",1,4.0
822,mercedes-benz,c 350,"246,140 ","14,300",4,7.0
823,mercedes-benz,cla 200,"79,900 ","19,890",1,6.0
824,mercedes-benz,slk 350,"91,000 ","19,000",5,19.0
825,mercedes-benz,e 220,"109,157 ","24,900",1,4.0
826,mercedes-benz,a 180,"37,820 ","20,700",1,5.0
827,mercedes-benz,a 250,"81,250 ","21,300",4,3.0
828,mercedes-benz,cla 250,"22,015 ","35,980",5,2.0
829,mercedes-benz,cls 350,"49,646 ","45,995",1,5.0
830,mercedes-benz,a 180,"92,000 ","18,499",1,6.0
831,mercedes-benz,c 180,"73,534 ","25,750",5,3.0
832,mercedes-benz,c 180,"187,933 ","4,500",5,20.0
833,mercedes-benz,cla 200,"20,000 ","33,900",5,1.0
834,mercedes-benz,s 350,"118,783 ","33,950",1,10.0
835,mercedes-benz,s 400,"188,084 ","16,950",4,14.0
836,mercedes-benz,vito,"185,382 ","23,199",1,4.0
837,opel,corsa,"71,000 ","6,950",5,3.0
838,opel,astra,"231,345 ","4,245",1,7.0
839,opel,meriva,"179,571 ","4,500",5,8.0
840,opel,astra,"269,889 ",790,1,17.0
841,opel,astra,"196,000 ","1,500",5,17.0
842,opel,insignia,"118,367 ","11,850",1,5.0
843,opel,astra,"233,427 ","3,750",5,14.0
844,opel,astra,"320,000 ","1,590",5,16.0
845,opel,insignia,"193,000 ","8,550",1,5.0
846,opel,grandland,"109,000 ","10,950",5,5.0
847,opel,meriva,"217,849 ","1,750",5,15.0
848,opel,corsa,"227,896 ","2,290",5,15.0
849,opel,corsa,"3,000 ","11,990",5,3.0
850,opel,crossland x,"55,717 ","11,900",5,5.0
851,opel,astra,"119,040 ","9,990",1,3.0
852,opel,astra,"155,625 ","5,950",5,14.0
853,opel,zafira,"225,000 ","1,290",5,24.0
854,opel,corsa,"49,500 ","10,500",5,3.0
855,opel,astra,"181,785 ","3,300",5,15.0
857,opel,corsa,"152,461 ","3,995",7,10.0
858,opel,insignia,"279,800 ","1,200",1,15.0
859,opel,crossland x,"49,612 ","14,780",5,3.0
860,opel,astra,"149,999 ","11,500",5,11.0
861,opel,corsa,"115,526 ","7,190",1,7.0
862,opel,mokka,"30,237 ","16,990",5,2.0
863,opel,corsa,"100,974 ","5,995",5,12.0
864,opel,insignia,"74,400 ","13,900",1,5.0
865,opel,mokka,"13,406 ","17,980",5,1.0
866,opel,corsa,"83,687 ","8,499",5,6.0
868,opel,corsa,"116,091 ","2,750",5,19.0
869,opel,crossland x,"47,502 ","11,900",5,5.0
870,opel,corsa,"23,642 ","9,900",5,4.0
871,opel,astra,"110,859 ","9,890",1,4.0
872,opel,vivaro,"157,900 ","7,988",1,9.0
873,opel,insignia,"154,902 ","6,950",5,13.0
874,opel,corsa,"150,000 ","3,490",1,14.0
875,opel,corsa,"46,056 ","10,990",5,3.0
877,opel,mokka x,"125,700 ","12,990",5,6.0
878,opel,astra,"79,810 ","9,990",5,11.0
879,opel,insignia,"160,500 ","6,990",1,9.0
880,opel,corsa,"34,500 ","9,490",5,5.0
881,opel,insignia,"188,003 ","3,450",1,11.0
882,opel,astra,"29,300 ","13,770",5,3.0
883,opel,mokka,"9,400 ","21,990",5,1.0
884,opel,grandland x,"110,340 ","18,310",4,3.0
885,opel,mokka x,"216,927 ","7,900",1,7.0
886,opel,corsa,"147,660 ","3,890",5,16.0
887,opel,adam,"68,119 ","10,650",5,8.0
888,opel,corsa,"77,000 ","8,990",5,3.0
889,opel,grandland x,"58,240 ","16,500",1,4.0
890,opel,mokka,"105,000 ","8,900",5,9.0
891,opel,astra,"90,000 ","8,950",1,7.0
892,opel,corsa,"163,287 ","2,899",5,16.0
894,opel,astra,"159,735 ","4,980",5,9.0
895,opel,crossland x,"57,400 ","12,900",5,4.0
897,opel,crossland x,"90,095 ","11,350",5,3.0
898,opel,grandland x,"25,447 ","16,049",5,5.0
899,opel,corsa,"279,397 ","1,650",5,17.0
900,opel,grandland x,"67,843 ","12,699",5,5.0
901,opel,corsa,"11,715 ","15,990",2,3.0
902,opel,astra,"120,361 ","8,449",5,11.0
903,opel,corsa,"8,571 ","17,481",5,0.0
904,opel,corsa,"56,622 ","14,449",5,3.0
905,opel,corsa-e,"6,204 ","16,900",2,1.0
906,opel,corsa,"182,000 ","5,900",1,8.0
908,opel,crossland x,"97,000 ","10,490",5,3.0
909,opel,corsa,"66,622 ","12,440",5,3.0
910,opel,insignia,"84,358 ","10,299",5,7.0
911,opel,astra,"54,050 ","9,999",5,7.0
912,opel,grandland x,"75,981 ","19,970",4,3.0
913,opel,corsa,"92,000 ","8,450",5,7.0
914,opel,crossland x,"33,954 ","15,249",5,4.0
915,opel,zafira,"130,556 ","7,990",5,13.0
916,opel,astra,"160,000 ","2,200",5,13.0
917,opel,corsa,"118,285 ","6,444",5,9.0
918,opel,insignia,"58,591 ","22,980",1,2.0
919,opel,astra,"224,565 ","1,250",5,24.0
920,opel,crossland x,"19,241 ","16,990",5,4.0
921,opel,corsa,"36,159 ","14,990",5,7.0
922,opel,corsa,"18,989 ","14,450",5,0.0
923,opel,astra,"94,735 ","12,970",5,3.0
924,opel,astra,"33,349 ","13,990",5,3.0
925,opel,adam,"73,150 ","10,490",5,7.0
926,opel,adam,"139,000 ","6,900",7,10.0
927,opel,corsa,"254,460 ","2,430",1,16.0
928,opel,insignia,"357,000 ","3,990",1,13.0
929,opel,corsa,"66,962 ","6,475",5,15.0
930,opel,corsa,"44,902 ","9,000",5,6.0
931,opel,grandland x,"65,814 ","17,949",5,5.0
932,opel,corsa,10 ,"12,900",5,0.0
933,opel,adam,"124,000 ","5,490",5,11.0
934,opel,grandland x,"61,198 ","18,740",5,3.0
935,opel,insignia,"111,371 ","12,450",1,6.0
938,opel,vivaro,"128,000 ","11,488",1,10.0
939,opel,insignia,"46,764 ","18,990",1,3.0
940,opel,corsa-e,"8,366 ","19,990",2,2.0
941,opel,astra,"260,789 ","4,499",5,12.0
942,opel,meriva,"211,559 ","1,249",5,21.0
944,opel,crossland x,"60,125 ","12,990",5,7.0
945,opel,corsa,"91,030 ","8,899",5,9.0
946,opel,corsa,"182,700 ","2,745",5,18.0
947,opel,astra,"121,000 ","9,590",1,5.0
948,opel,mokka,"37,668 ","19,990",5,1.0
949,opel,vivaro,"92,000 ","19,590",1,9.0
950,opel,crossland,"10,500 ","14,290",5,2.0
951,opel,astra,"122,500 ","10,900",5,7.0
952,opel,antara,"224,397 ","3,000",1,12.0
953,opel,corsa,"154,007 ","2,850",5,17.0
954,opel,insignia,"65,000 ","13,995",1,7.0
955,opel,insignia,"78,800 ","18,850",1,3.0
957,opel,crossland x,"44,300 ","11,900",5,3.0
958,opel,grandland,"35,000 ","20,900",5,2.0
959,opel,corsa,"42,741 ","13,990",5,2.0
960,opel,grandland x,"13,331 ","16,899",5,5.0
961,opel,astra,"37,937 ","14,950",5,2.0
962,opel,corsa,1 ,"16,250",5,0.0
963,opel,insignia,"117,600 ","10,900",1,9.0
964,opel,crossland x,"58,832 ","14,990",1,3.0
965,opel,grandland x,"136,903 ","15,999",5,5.0
966,opel,astra,"118,361 ","9,900",1,5.0
967,opel,mokka x,"13,333 ","17,990",5,6.0
968,opel,zafira,"62,000 ","24,950",1,4.0
969,opel,crossland x,"25,231 ","15,660",5,3.0
970,opel,insignia,"59,240 ","15,099",1,4.0
971,opel,insignia,"179,817 ","15,990",5,9.0
972,opel,corsa,"11,420 ","14,950",5,1.0
973,opel,meriva,"132,836 ","4,800",5,11.0
974,opel,grandland x,"138,227 ","11,999",5,6.0
975,opel,insignia,"187,000 ","9,950",1,6.0
977,opel,zafira,"106,930 ","10,900",5,10.0
978,opel,corsa,"85,100 ","14,250",5,7.0
979,opel,meriva,"234,000 ","3,000",1,13.0
980,opel,grandland x,"48,000 ","14,900",1,4.0
981,opel,astra,"194,238 ","1,750",5,17.0
982,opel,insignia,"40,499 ","16,490",5,5.0
983,opel,astra,"149,711 ","2,995",5,19.0
984,opel,corsa,"179,988 ","3,945",5,14.0
985,opel,insignia,"78,450 ","15,800",5,6.0
986,opel,astra,"29,798 ","12,900",5,5.0
987,opel,crossland,"27,710 ","15,900",5,2.0
988,opel,grandland x,"47,044 ","15,900",5,4.0
989,opel,mokka,"7,400 ","20,890",5,2.0
990,opel,astra,"179,423 ","4,949",5,13.0
991,opel,corsa,5 ,"20,410",5,0.0
992,opel,corsa,"36,737 ","12,950",5,2.0
993,opel,zafira,"105,092 ","12,499",5,8.0
994,opel,mokka,"130,993 ","10,995",5,8.0
995,opel,astra,"205,800 ","2,500",5,18.0
997,opel,crossland x,"41,757 ","10,489",5,7.0
998,opel,zafira tourer,"125,845 ","11,199",5,6.0
999,opel,corsa,"19,811 ","15,950",5,3.0
1000,opel,astra,"111,226 ","10,480",1,3.0
1001,opel,corsa,"33,000 ","15,760",5,3.0
1003,opel,zafira,"87,003 ","15,900",1,5.0
1004,opel,corsa,"64,750 ","7,900",5,11.0
1005,opel,mokka,"70,960 ","9,700",5,10.0
1006,opel,meriva,"91,656 ","8,850",5,9.0
1007,opel,astra,"114,750 ","10,989",1,3.0
1008,opel,insignia,"74,000 ","20,850",5,5.0
1009,opel,karl,"63,469 ","8,950",5,6.0
1010,opel,combo,"44,841 ","19,990",1,3.0
1011,opel,corsa,"114,135 ","7,990",1,6.0
1012,opel,grandland x,"52,556 ","15,490",5,5.0
1013,opel,corsa,"37,574 ","12,490",5,2.0
1014,opel,crossland x,"51,228 ","14,000",5,5.0
1015,opel,astra,"200,718 ","4,000",1,13.0
1017,opel,zafira tourer,"110,000 ","9,650",0,9.0
1018,opel,crossland x,"82,000 ","11,500",1,4.0
1019,opel,corsa,"191,988 ","5,400",5,9.0
1020,opel,movano,"84,500 ","23,950",1,4.0
1021,opel,corsa,"89,408 ","10,840",1,3.0
1022,opel,corsa,"84,534 ","11,990",1,3.0
1023,opel,astra,"114,591 ","9,399",1,6.0
1024,opel,astra,"152,151 ","8,900",1,7.0
1025,opel,antara,"212,000 ","5,500",1,10.0
1026,opel,corsa-e,"41,791 ","13,450",2,3.0
1027,opel,insignia,"200,000 ","5,250",1,7.0
1028,opel,corsa,"28,946 ","15,900",5,2.0
1029,opel,insignia,"217,696 ","4,250",5,15.0
1030,opel,astra,"41,680 ","14,783",1,2.0
1031,opel,astra,"94,674 ","11,220",1,3.0
1032,opel,mokka,"11,300 ","18,990",5,2.0
1033,opel,mokka x,"41,900 ","17,950",5,5.0
1034,opel,mokka,"110,000 ","9,500",1,10.0
1035,opel,mokka,"68,000 ","11,490",5,8.0
1037,opel,corsa,"19,500 ","14,600",5,1.0
1038,opel,crossland,"12,192 ","17,451",5,2.0
1039,opel,zafira tourer,"202,943 ","4,999",5,12.0
1040,opel,adam,"103,540 ","7,900",5,11.0
1041,opel,corsa,"237,329 ",850,5,25.0
1042,opel,insignia,"148,389 ","6,500",1,10.0
1043,opel,agila,"35,242 ","6,998",5,11.0
1044,opel,grandland x,"45,290 ","19,890",5,3.0
1045,opel,astra,"23,401 ","15,899",5,3.0
1046,opel,insignia,"54,230 ","21,560",1,2.0
1047,opel,antara,"177,000 ","5,900",1,13.0
1048,opel,astra,"82,932 ","12,260",5,2.0
1049,opel,corsa,"32,000 ","16,990",5,1.0
1050,opel,corsa,"183,323 ","2,990",5,16.0
1051,opel,corsa,"17,861 ","15,990",5,2.0
1052,opel,crossland x,50 ,"19,870",5,2.0
1053,opel,astra,"99,420 ","13,916",5,7.0
1054,opel,astra,"60,270 ","12,900",1,5.0
1055,opel,grandland x,"53,556 ","16,450",1,4.0
1057,opel,mokka,"80,566 ","16,900",5,3.0
1058,opel,corsa,"55,000 ","10,990",5,8.0
1059,opel,astra,"76,000 ","11,860",5,7.0
1060,opel,grandland x,"27,430 ","23,990",1,2.0
1061,opel,corsa,"220,261 ","1,950",5,18.0
1062,opel,agila,"75,305 ","4,750",5,12.0
1063,opel,astra,"104,687 ","9,990",1,4.0
1064,opel,combo life,"127,300 ","14,290",1,2.0
1065,opel,mokka-e,"60,700 ","17,860",2,3.0
1066,opel,meriva,"75,565 ","7,745",5,12.0
1067,opel,zafira,"155,000 ","13,650",5,6.0
1069,opel,insignia,"49,626 ","18,490",5,5.0
1070,opel,mokka,"63,250 ","11,990",5,9.0
1071,opel,adam,"24,125 ","10,900",5,5.0
1072,opel,mokka x,"122,764 ","11,250",7,7.0
1073,opel,insignia,"54,473 ","26,490",5,3.0
1074,opel,corsa,"73,534 ","13,999",5,4.0
1075,opel,zafira,"86,000 ","19,390",1,5.0
1077,opel,crossland,"7,912 ","18,450",1,2.0
1078,opel,crossland x,10 ,"20,890",5,2.0
1079,opel,mokka x,"24,101 ","23,149",5,1.0
1080,opel,crossland,"97,777 ","11,790",5,6.0
1081,opel,corsa,"70,500 ","11,900",5,6.0
1082,opel,crossland,15 ,"16,890",5,0.0
1083,opel,astra,"83,780 ","11,990",1,4.0
1084,opel,mokka,"39,000 ","18,500",5,3.0
1085,opel,grandland,"12,450 ","21,490",5,1.0
1086,opel,astra,"121,950 ","9,390",5,8.0
1087,opel,grandland x,"33,000 ","18,890",1,3.0
1088,opel,insignia,"73,753 ","14,950",5,5.0
1089,opel,corsa,"199,067 ","3,250",5,13.0
1090,opel,mokka,"82,629 ","13,999",5,8.0
